DATAFLOW,LAST UPDATE,freq,indic_is,ind_type,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:ISOC_EC_IBUY(1.0),16/06/24 23:00:00,Annual,Last online purchase: in the 12 months,All individuals,Percentage of individuals who used internet within the last year,Netherlands,2008,64.31,,
ESTAT:ISOC_EC_IBUY(1.0),16/06/24 23:00:00,Annual,Last online purchase: in the 12 months,All individuals,Percentage of individuals who used internet within the last year,Netherlands,2009,69.97,,
ESTAT:ISOC_EC_IBUY(1.0),16/06/24 23:00:00,Annual,Last online purchase: in the 12 months,All individuals,Percentage of individuals who used internet within the last year,Netherlands,2010,74.02,,
ESTAT:ISOC_EC_IBUY(1.0),16/06/24 23:00:00,Annual,Last online purchase: in the 12 months,All individuals,Percentage of individuals who used internet within the last year,Netherlands,2011,74.27,,
ESTAT:ISOC_EC_IBUY(1.0),16/06/24 23:00:00,Annual,Last online purchase: in the 12 months,All individuals,Percentage of individuals who used internet within the last year,Netherlands,2012,69.40,,
ESTAT:ISOC_EC_IBUY(1.0),16/06/24 23:00:00,Annual,Last online purchase: in the 12 months,All individuals,Percentage of individuals who used internet within the last year,Netherlands,2013,72.89,,
ESTAT:ISOC_EC_IBUY(1.0),16/06/24 23:00:00,Annual,Last online purchase: in the 12 months,All individuals,Percentage of individuals who used internet within the last year,Netherlands,2014,75.32,,
ESTAT:ISOC_EC_IBUY(1.0),16/06/24 23:00:00,Annual,Last online purchase: in the 12 months,All individuals,Percentage of individuals who used internet within the last year,Netherlands,2015,75.51,,
ESTAT:ISOC_EC_IBUY(1.0),16/06/24 23:00:00,Annual,Last online purchase: in the 12 months,All individuals,Percentage of individuals who used internet within the last year,Netherlands,2016,78.60,,
ESTAT:ISOC_EC_IBUY(1.0),16/06/24 23:00:00,Annual,Last online purchase: in the 12 months,All individuals,Percentage of individuals who used internet within the last year,Netherlands,2017,82.11,,
ESTAT:ISOC_EC_IBUY(1.0),16/06/24 23:00:00,Annual,Last online purchase: in the 12 months,All individuals,Percentage of individuals who used internet within the last year,Netherlands,2018,83.93,,
ESTAT:ISOC_EC_IBUY(1.0),16/06/24 23:00:00,Annual,Last online purchase: in the 12 months,All individuals,Percentage of individuals who used internet within the last year,Netherlands,2019,84.31,,
ESTAT:ISOC_EC_IBUY(1.0),16/06/24 23:00:00,Annual,Last online purchase: in the 12 months,All individuals,Percentage of individuals who used internet within the last year,Norway,2004,52.80,,
ESTAT:ISOC_EC_IBUY(1.0),16/06/24 23:00:00,Annual,Last online purchase: in the 12 months,All individuals,Percentage of individuals who used internet within the last year,Norway,2005,67.21,,
ESTAT:ISOC_EC_IBUY(1.0),16/06/24 23:00:00,Annual,Last online purchase: in the 12 months,All individuals,Percentage of individuals who used internet within the last year,Norway,2006,73.46,,
ESTAT:ISOC_EC_IBUY(1.0),16/06/24 23:00:00,Annual,Last online purchase: in the 12 months,All individuals,Percentage of individuals who used internet within the last year,Norway,2007,73.03,,
ESTAT:ISOC_EC_IBUY(1.0),16/06/24 23:00:00,Annual,Last online purchase: in the 12 months,All individuals,Percentage of individuals who used internet within the last year,Norway,2008,69.88,,
ESTAT:ISOC_EC_IBUY(1.0),16/06/24 23:00:00,Annual,Last online purchase: in the 12 months,All individuals,Percentage of individuals who used internet within the last year,Norway,2009,75.62,,
ESTAT:ISOC_EC_IBUY(1.0),16/06/24 23:00:00,Annual,Last online purchase: in the 12 months,All individuals,Percentage of individuals who used internet within the last year,Norway,2010,76.22,,
ESTAT:ISOC_EC_IBUY(1.0),16/06/24 23:00:00,Annual,Last online purchase: in the 12 months,All individuals,Percentage of individuals who used internet within the last year,Norway,2011,77.54,,
ESTAT:ISOC_EC_IBUY(1.0),16/06/24 23:00:00,Annual,Last online purchase: in the 12 months,All individuals,Percentage of individuals who used internet within the last year,Norway,2012,79.77,,
ESTAT:ISOC_EC_IBUY(1.0),16/06/24 23:00:00,Annual,Last online purchase: in the 12 months,All individuals,Percentage of individuals who used internet within the last year,Norway,2013,76.04,,
ESTAT:ISOC_EC_IBUY(1.0),16/06/24 23:00:00,Annual,Last online purchase: in the 12 months,All individuals,Percentage of individuals who used internet within the last year,Norway,2014,79.26,,
ESTAT:ISOC_EC_IBUY(1.0),16/06/24 23:00:00,Annual,Last online purchase: in the 12 months,All individuals,Percentage of individuals who used internet within the last year,Norway,2015,77.83,,
ESTAT:ISOC_EC_IBUY(1.0),16/06/24 23:00:00,Annual,Last online purchase: in the 12 months,All individuals,Percentage of individuals who used internet within the last year,Norway,2016,79.31,,
ESTAT:ISOC_EC_IBUY(1.0),16/06/24 23:00:00,Annual,Last online purchase: in the 12 months,All individuals,Percentage of individuals who used internet within the last year,Norway,2017,78.46,,
ESTAT:ISOC_EC_IBUY(1.0),16/06/24 23:00:00,Annual,Last online purchase: in the 12 months,All individuals,Percentage of individuals who used internet within the last year,Norway,2018,80.74,,
ESTAT:ISOC_EC_IBUY(1.0),16/06/24 23:00:00,Annual,Last online purchase: in the 12 months,All individuals,Percentage of individuals who used internet within the last year,Norway,2019,83.26,,
ESTAT:ISOC_EC_IBUY(1.0),16/06/24 23:00:00,Annual,Last online purchase: in the 12 months,All individuals,Percentage of individuals who used internet within the last year,Poland,2004,14.26,,
ESTAT:ISOC_EC_IBUY(1.0),16/06/24 23:00:00,Annual,Last online purchase: in the 12 months,All individuals,Percentage of individuals who used internet within the last year,Poland,2005,17.86,,
ESTAT:ISOC_EC_IBUY(1.0),16/06/24 23:00:00,Annual,Last online purchase: in the 12 months,All individuals,Percentage of individuals who used internet within the last year,Poland,2006,27.43,,
ESTAT:ISOC_EC_IBUY(1.0),16/06/24 23:00:00,Annual,Last online purchase: in the 12 months,All individuals,Percentage of individuals who used internet within the last year,Poland,2007,32.25,,
ESTAT:ISOC_EC_IBUY(1.0),16/06/24 23:00:00,Annual,Last online purchase: in the 12 months,All individuals,Percentage of individuals who used internet within the last year,Poland,2008,33.90,,
ESTAT:ISOC_EC_IBUY(1.0),16/06/24 23:00:00,Annual,Last online purchase: in the 12 months,All individuals,Percentage of individuals who used internet within the last year,Poland,2009,39.26,,
ESTAT:ISOC_EC_IBUY(1.0),16/06/24 23:00:00,Annual,Last online purchase: in the 12 months,All individuals,Percentage of individuals who used internet within the last year,Poland,2010,46.31,,
ESTAT:ISOC_EC_IBUY(1.0),16/06/24 23:00:00,Annual,Last online purchase: in the 12 months,All individuals,Percentage of individuals who used internet within the last year,Poland,2011,45.76,,
ESTAT:ISOC_EC_IBUY(1.0),16/06/24 23:00:00,Annual,Last online purchase: in the 12 months,All individuals,Percentage of individuals who used internet within the last year,Poland,2012,46.56,,
ESTAT:ISOC_EC_IBUY(1.0),16/06/24 23:00:00,Annual,Last online purchase: in the 12 months,All individuals,Percentage of individuals who used internet within the last year,Poland,2013,48.58,,
ESTAT:ISOC_EC_IBUY(1.0),16/06/24 23:00:00,Annual,Last online purchase: in the 12 months,All individuals,Percentage of individuals who used internet within the last year,Poland,2014,49.49,,
ESTAT:ISOC_EC_IBUY(1.0),16/06/24 23:00:00,Annual,Last online purchase: in the 12 months,All individuals,Percentage of individuals who used internet within the last year,Poland,2015,52.86,,
ESTAT:ISOC_EC_IBUY(1.0),16/06/24 23:00:00,Annual,Last online purchase: in the 12 months,All individuals,Percentage of individuals who used internet within the last year,Poland,2016,55.73,,
ESTAT:ISOC_EC_IBUY(1.0),16/06/24 23:00:00,Annual,Last online purchase: in the 12 months,All individuals,Percentage of individuals who used internet within the last year,Poland,2017,57.72,,
ESTAT:ISOC_EC_IBUY(1.0),16/06/24 23:00:00,Annual,Last online purchase: in the 12 months,All individuals,Percentage of individuals who used internet within the last year,Poland,2018,60.29,,
ESTAT:ISOC_EC_IBUY(1.0),16/06/24 23:00:00,Annual,Last online purchase: in the 12 months,All individuals,Percentage of individuals who used internet within the last year,Poland,2019,65.74,,
ESTAT:ISOC_EC_IBUY(1.0),16/06/24 23:00:00,Annual,Last online purchase: in the 12 months,All individuals,Percentage of individuals who used internet within the last year,Portugal,2004,14.26,,
ESTAT:ISOC_EC_IBUY(1.0),16/06/24 23:00:00,Annual,Last online purchase: in the 12 months,All individuals,Percentage of individuals who used internet within the last year,Portugal,2005,16.55,,
ESTAT:ISOC_EC_IBUY(1.0),16/06/24 23:00:00,Annual,Last online purchase: in the 12 months,All individuals,Percentage of individuals who used internet within the last year,Portugal,2006,19.23,,
ESTAT:ISOC_EC_IBUY(1.0),16/06/24 23:00:00,Annual,Last online purchase: in the 12 months,All individuals,Percentage of individuals who used internet within the last year,Portugal,2007,22.44,,
ESTAT:ISOC_EC_IBUY(1.0),16/06/24 23:00:00,Annual,Last online purchase: in the 12 months,All individuals,Percentage of individuals who used internet within the last year,Portugal,2008,22.45,,
ESTAT:ISOC_EC_IBUY(1.0),16/06/24 23:00:00,Annual,Last online purchase: in the 12 months,All individuals,Percentage of individuals who used internet within the last year,Portugal,2009,27.22,,
ESTAT:ISOC_EC_IBUY(1.0),16/06/24 23:00:00,Annual,Last online purchase: in the 12 months,All individuals,Percentage of individuals who used internet within the last year,Portugal,2010,27.42,,
ESTAT:ISOC_EC_IBUY(1.0),16/06/24 23:00:00,Annual,Last online purchase: in the 12 months,All individuals,Percentage of individuals who used internet within the last year,Portugal,2011,31.38,,
ESTAT:ISOC_EC_IBUY(1.0),16/06/24 23:00:00,Annual,Last online purchase: in the 12 months,All individuals,Percentage of individuals who used internet within the last year,Portugal,2012,35.01,,
ESTAT:ISOC_EC_IBUY(1.0),16/06/24 23:00:00,Annual,Last online purchase: in the 12 months,All individuals,Percentage of individuals who used internet within the last year,Portugal,2013,37.99,,
ESTAT:ISOC_EC_IBUY(1.0),16/06/24 23:00:00,Annual,Last online purchase: in the 12 months,All individuals,Percentage of individuals who used internet within the last year,Portugal,2014,39.24,,
ESTAT:ISOC_EC_IBUY(1.0),16/06/24 23:00:00,Annual,Last online purchase: in the 12 months,All individuals,Percentage of individuals who used internet within the last year,Portugal,2015,44.44,,
ESTAT:ISOC_EC_IBUY(1.0),16/06/24 23:00:00,Annual,Last online purchase: in the 12 months,All individuals,Percentage of individuals who used internet within the last year,Portugal,2016,43.39,,
ESTAT:ISOC_EC_IBUY(1.0),16/06/24 23:00:00,Annual,Last online purchase: in the 12 months,All individuals,Percentage of individuals who used internet within the last year,Portugal,2017,45.44,,
ESTAT:ISOC_EC_IBUY(1.0),16/06/24 23:00:00,Annual,Last online purchase: in the 12 months,All individuals,Percentage of individuals who used internet within the last year,Portugal,2018,48.64,,
ESTAT:ISOC_EC_IBUY(1.0),16/06/24 23:00:00,Annual,Last online purchase: in the 12 months,All individuals,Percentage of individuals who used internet within the last year,Portugal,2019,50.82,,
ESTAT:ISOC_EC_IBUY(1.0),16/06/24 23:00:00,Annual,Last online purchase: in the 12 months,All individuals,Percentage of individuals who used internet within the last year,Romania,2004,1.44,,
ESTAT:ISOC_EC_IBUY(1.0),16/06/24 23:00:00,Annual,Last online purchase: in the 12 months,All individuals,Percentage of individuals who used internet within the last year,Romania,2006,5.40,,
ESTAT:ISOC_EC_IBUY(1.0),16/06/24 23:00:00,Annual,Last online purchase: in the 12 months,All individuals,Percentage of individuals who used internet within the last year,Romania,2007,8.86,,
ESTAT:ISOC_EC_IBUY(1.0),16/06/24 23:00:00,Annual,Last online purchase: in the 12 months,All individuals,Percentage of individuals who used internet within the last year,Romania,2008,11.53,,
ESTAT:ISOC_EC_IBUY(1.0),16/06/24 23:00:00,Annual,Last online purchase: in the 12 months,All individuals,Percentage of individuals who used internet within the last year,Romania,2009,5.89,,
ESTAT:ISOC_EC_IBUY(1.0),16/06/24 23:00:00,Annual,Last online purchase: in the 12 months,All individuals,Percentage of individuals who used internet within the last year,Romania,2010,9.06,,
ESTAT:ISOC_EC_IBUY(1.0),16/06/24 23:00:00,Annual,Last online purchase: in the 12 months,All individuals,Percentage of individuals who used internet within the last year,Romania,2011,12.89,,
ESTAT:ISOC_EC_IBUY(1.0),16/06/24 23:00:00,Annual,Last online purchase: in the 12 months,All individuals,Percentage of individuals who used internet within the last year,Romania,2012,10.62,,
ESTAT:ISOC_EC_IBUY(1.0),16/06/24 23:00:00,Annual,Last online purchase: in the 12 months,All individuals,Percentage of individuals who used internet within the last year,Romania,2013,15.19,,
ESTAT:ISOC_EC_IBUY(1.0),16/06/24 23:00:00,Annual,Last online purchase: in the 12 months,All individuals,Percentage of individuals who used internet within the last year,Romania,2014,17.17,b,
ESTAT:ISOC_EC_IBUY(1.0),16/06/24 23:00:00,Annual,Last online purchase: in the 12 months,All individuals,Percentage of individuals who used internet within the last year,Romania,2015,17.56,,
ESTAT:ISOC_EC_IBUY(1.0),16/06/24 23:00:00,Annual,Last online purchase: in the 12 months,All individuals,Percentage of individuals who used internet within the last year,Romania,2016,17.97,,
ESTAT:ISOC_EC_IBUY(1.0),16/06/24 23:00:00,Annual,Last online purchase: in the 12 months,All individuals,Percentage of individuals who used internet within the last year,Romania,2017,23.08,,
ESTAT:ISOC_EC_IBUY(1.0),16/06/24 23:00:00,Annual,Last online purchase: in the 12 months,All individuals,Percentage of individuals who used internet within the last year,Romania,2018,25.62,,
ESTAT:ISOC_EC_IBUY(1.0),16/06/24 23:00:00,Annual,Last online purchase: in the 12 months,All individuals,Percentage of individuals who used internet within the last year,Romania,2019,29.42,,
ESTAT:ISOC_EC_IBUY(1.0),16/06/24 23:00:00,Annual,Last online purchase: in the 12 months,All individuals,Percentage of individuals who used internet within the last year,Serbia,2007,7.18,,
ESTAT:ISOC_EC_IBUY(1.0),16/06/24 23:00:00,Annual,Last online purchase: in the 12 months,All individuals,Percentage of individuals who used internet within the last year,Serbia,2009,10.94,,
ESTAT:ISOC_EC_IBUY(1.0),16/06/24 23:00:00,Annual,Last online purchase: in the 12 months,All individuals,Percentage of individuals who used internet within the last year,Serbia,2015,33.88,,
ESTAT:ISOC_EC_IBUY(1.0),16/06/24 23:00:00,Annual,Last online purchase: in the 12 months,All individuals,Percentage of individuals who used internet within the last year,Serbia,2017,42.66,,
ESTAT:ISOC_EC_IBUY(1.0),16/06/24 23:00:00,Annual,Last online purchase: in the 12 months,All individuals,Percentage of individuals who used internet within the last year,Serbia,2018,46.34,,
ESTAT:ISOC_EC_IBUY(1.0),16/06/24 23:00:00,Annual,Last online purchase: in the 12 months,All individuals,Percentage of individuals who used internet within the last year,Serbia,2019,43.92,,
ESTAT:ISOC_EC_IBUY(1.0),16/06/24 23:00:00,Annual,Last online purchase: in the 12 months,All individuals,Percentage of individuals who used internet within the last year,Sweden,2004,51.00,,
