DATAFLOW,LAST UPDATE,freq,unit,inet_spd,terrtypo,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:ISOC_CBS(1.0),27/06/25 11:00:00,Annual,Percentage of households,More than 1 gigabit per second (Gbps),Total,Slovakia,2022,40.3,,
ESTAT:ISOC_CBS(1.0),27/06/25 11:00:00,Annual,Percentage of households,More than 1 gigabit per second (Gbps),Total,Slovakia,2023,60.9,,
ESTAT:ISOC_CBS(1.0),27/06/25 11:00:00,Annual,Percentage of households,More than 1 gigabit per second (Gbps),Total,Slovakia,2024,68.2,,
ESTAT:ISOC_CBS(1.0),27/06/25 11:00:00,Annual,Percentage of households,More than 1 gigabit per second (Gbps),Total,United Kingdom,2019,0,,
ESTAT:ISOC_CBS(1.0),27/06/25 11:00:00,Annual,Percentage of households,More than 1 gigabit per second (Gbps),Total,United Kingdom,2020,21,,
ESTAT:ISOC_CBS(1.0),27/06/25 11:00:00,Annual,Percentage of households,More than 1 gigabit per second (Gbps),Total,United Kingdom,2021,38.7,,
ESTAT:ISOC_CBS(1.0),27/06/25 11:00:00,Annual,Percentage of households,More than 1 gigabit per second (Gbps),Total,United Kingdom,2022,66.6,,
ESTAT:ISOC_CBS(1.0),27/06/25 11:00:00,Annual,Percentage of households,More than 1 gigabit per second (Gbps),Total,United Kingdom,2023,75.1,,
ESTAT:ISOC_CBS(1.0),27/06/25 11:00:00,Annual,Percentage of households,More than 1 gigabit per second (Gbps),Total,United Kingdom,2024,83.1,,
ESTAT:ISOC_CBS(1.0),27/06/25 11:00:00,Annual,Percentage of households,More than 1 gigabit per second (Gbps) - upload and download,Total,Austria,2021,17.5,,
ESTAT:ISOC_CBS(1.0),27/06/25 11:00:00,Annual,Percentage of households,More than 1 gigabit per second (Gbps) - upload and download,Total,Austria,2022,21.6,,
ESTAT:ISOC_CBS(1.0),27/06/25 11:00:00,Annual,Percentage of households,More than 1 gigabit per second (Gbps) - upload and download,Total,Austria,2023,39.9,,
ESTAT:ISOC_CBS(1.0),27/06/25 11:00:00,Annual,Percentage of households,More than 1 gigabit per second (Gbps) - upload and download,Total,Austria,2024,44,,
ESTAT:ISOC_CBS(1.0),27/06/25 11:00:00,Annual,Percentage of households,More than 1 gigabit per second (Gbps) - upload and download,Total,Belgium,2021,9,,
ESTAT:ISOC_CBS(1.0),27/06/25 11:00:00,Annual,Percentage of households,More than 1 gigabit per second (Gbps) - upload and download,Total,Belgium,2022,14.6,,
ESTAT:ISOC_CBS(1.0),27/06/25 11:00:00,Annual,Percentage of households,More than 1 gigabit per second (Gbps) - upload and download,Total,Belgium,2023,25,,
ESTAT:ISOC_CBS(1.0),27/06/25 11:00:00,Annual,Percentage of households,More than 1 gigabit per second (Gbps) - upload and download,Total,Belgium,2024,30.6,,
ESTAT:ISOC_CBS(1.0),27/06/25 11:00:00,Annual,Percentage of households,More than 1 gigabit per second (Gbps) - upload and download,Total,Switzerland,2021,32.7,,
ESTAT:ISOC_CBS(1.0),27/06/25 11:00:00,Annual,Percentage of households,More than 1 gigabit per second (Gbps) - upload and download,Total,Switzerland,2022,33.2,,
ESTAT:ISOC_CBS(1.0),27/06/25 11:00:00,Annual,Percentage of households,More than 1 gigabit per second (Gbps) - upload and download,Total,Switzerland,2023,33.2,,
ESTAT:ISOC_CBS(1.0),27/06/25 11:00:00,Annual,Percentage of households,More than 1 gigabit per second (Gbps) - upload and download,Total,Switzerland,2024,38.7,,
ESTAT:ISOC_CBS(1.0),27/06/25 11:00:00,Annual,Percentage of households,More than 1 gigabit per second (Gbps) - upload and download,Total,Czechia,2023,13.5,,
ESTAT:ISOC_CBS(1.0),27/06/25 11:00:00,Annual,Percentage of households,More than 1 gigabit per second (Gbps) - upload and download,Total,Czechia,2024,18.4,,
ESTAT:ISOC_CBS(1.0),27/06/25 11:00:00,Annual,Percentage of households,More than 1 gigabit per second (Gbps) - upload and download,Total,Germany,2023,12.4,,
ESTAT:ISOC_CBS(1.0),27/06/25 11:00:00,Annual,Percentage of households,More than 1 gigabit per second (Gbps) - upload and download,Total,Germany,2024,14.8,,
ESTAT:ISOC_CBS(1.0),27/06/25 11:00:00,Annual,Percentage of households,More than 1 gigabit per second (Gbps) - upload and download,Total,Denmark,2021,73.9,,
ESTAT:ISOC_CBS(1.0),27/06/25 11:00:00,Annual,Percentage of households,More than 1 gigabit per second (Gbps) - upload and download,Total,Denmark,2022,78,,
ESTAT:ISOC_CBS(1.0),27/06/25 11:00:00,Annual,Percentage of households,More than 1 gigabit per second (Gbps) - upload and download,Total,Denmark,2023,84.6,,
ESTAT:ISOC_CBS(1.0),27/06/25 11:00:00,Annual,Percentage of households,More than 1 gigabit per second (Gbps) - upload and download,Total,Denmark,2024,87.1,,
ESTAT:ISOC_CBS(1.0),27/06/25 11:00:00,Annual,Percentage of households,More than 1 gigabit per second (Gbps) - upload and download,Total,Estonia,2022,55.8,,
ESTAT:ISOC_CBS(1.0),27/06/25 11:00:00,Annual,Percentage of households,More than 1 gigabit per second (Gbps) - upload and download,Total,Estonia,2023,60.8,,
ESTAT:ISOC_CBS(1.0),27/06/25 11:00:00,Annual,Percentage of households,More than 1 gigabit per second (Gbps) - upload and download,Total,Estonia,2024,65,,
ESTAT:ISOC_CBS(1.0),27/06/25 11:00:00,Annual,Percentage of households,More than 1 gigabit per second (Gbps) - upload and download,Total,Greece,2021,18.6,,
ESTAT:ISOC_CBS(1.0),27/06/25 11:00:00,Annual,Percentage of households,More than 1 gigabit per second (Gbps) - upload and download,Total,Greece,2022,26.1,,
ESTAT:ISOC_CBS(1.0),27/06/25 11:00:00,Annual,Percentage of households,More than 1 gigabit per second (Gbps) - upload and download,Total,Greece,2023,39.5,,
ESTAT:ISOC_CBS(1.0),27/06/25 11:00:00,Annual,Percentage of households,More than 1 gigabit per second (Gbps) - upload and download,Total,Greece,2024,45.4,,
ESTAT:ISOC_CBS(1.0),27/06/25 11:00:00,Annual,Percentage of households,More than 1 gigabit per second (Gbps) - upload and download,Total,Spain,2022,83.3,,
ESTAT:ISOC_CBS(1.0),27/06/25 11:00:00,Annual,Percentage of households,More than 1 gigabit per second (Gbps) - upload and download,Total,Spain,2023,90.2,,
ESTAT:ISOC_CBS(1.0),27/06/25 11:00:00,Annual,Percentage of households,More than 1 gigabit per second (Gbps) - upload and download,Total,Spain,2024,92.1,,
ESTAT:ISOC_CBS(1.0),27/06/25 11:00:00,Annual,Percentage of households,More than 1 gigabit per second (Gbps) - upload and download,Total,Finland,2022,15,,
ESTAT:ISOC_CBS(1.0),27/06/25 11:00:00,Annual,Percentage of households,More than 1 gigabit per second (Gbps) - upload and download,Total,Finland,2023,33,,
ESTAT:ISOC_CBS(1.0),27/06/25 11:00:00,Annual,Percentage of households,More than 1 gigabit per second (Gbps) - upload and download,Total,Finland,2024,42,,
ESTAT:ISOC_CBS(1.0),27/06/25 11:00:00,Annual,Percentage of households,More than 1 gigabit per second (Gbps) - upload and download,Total,France,2022,73.2,,
ESTAT:ISOC_CBS(1.0),27/06/25 11:00:00,Annual,Percentage of households,More than 1 gigabit per second (Gbps) - upload and download,Total,France,2023,80.7,,
ESTAT:ISOC_CBS(1.0),27/06/25 11:00:00,Annual,Percentage of households,More than 1 gigabit per second (Gbps) - upload and download,Total,France,2024,87.1,,
ESTAT:ISOC_CBS(1.0),27/06/25 11:00:00,Annual,Percentage of households,More than 1 gigabit per second (Gbps) - upload and download,Total,Croatia,2022,5.7,,
ESTAT:ISOC_CBS(1.0),27/06/25 11:00:00,Annual,Percentage of households,More than 1 gigabit per second (Gbps) - upload and download,Total,Croatia,2023,10.7,,
ESTAT:ISOC_CBS(1.0),27/06/25 11:00:00,Annual,Percentage of households,More than 1 gigabit per second (Gbps) - upload and download,Total,Croatia,2024,25.3,,
ESTAT:ISOC_CBS(1.0),27/06/25 11:00:00,Annual,Percentage of households,More than 1 gigabit per second (Gbps) - upload and download,Total,Ireland,2023,22.6,,
ESTAT:ISOC_CBS(1.0),27/06/25 11:00:00,Annual,Percentage of households,More than 1 gigabit per second (Gbps) - upload and download,Total,Ireland,2024,36.5,,
ESTAT:ISOC_CBS(1.0),27/06/25 11:00:00,Annual,Percentage of households,More than 1 gigabit per second (Gbps) - upload and download,Total,Iceland,2021,85.6,,
ESTAT:ISOC_CBS(1.0),27/06/25 11:00:00,Annual,Percentage of households,More than 1 gigabit per second (Gbps) - upload and download,Total,Iceland,2022,85.6,,
ESTAT:ISOC_CBS(1.0),27/06/25 11:00:00,Annual,Percentage of households,More than 1 gigabit per second (Gbps) - upload and download,Total,Iceland,2023,88.6,,
ESTAT:ISOC_CBS(1.0),27/06/25 11:00:00,Annual,Percentage of households,More than 1 gigabit per second (Gbps) - upload and download,Total,Iceland,2024,95.1,,
ESTAT:ISOC_CBS(1.0),27/06/25 11:00:00,Annual,Percentage of households,More than 1 gigabit per second (Gbps) - upload and download,Total,Italy,2021,44.2,,
ESTAT:ISOC_CBS(1.0),27/06/25 11:00:00,Annual,Percentage of households,More than 1 gigabit per second (Gbps) - upload and download,Total,Italy,2022,53.5,,
ESTAT:ISOC_CBS(1.0),27/06/25 11:00:00,Annual,Percentage of households,More than 1 gigabit per second (Gbps) - upload and download,Total,Italy,2023,59.6,,
ESTAT:ISOC_CBS(1.0),27/06/25 11:00:00,Annual,Percentage of households,More than 1 gigabit per second (Gbps) - upload and download,Total,Italy,2024,70.5,,
ESTAT:ISOC_CBS(1.0),27/06/25 11:00:00,Annual,Percentage of households,More than 1 gigabit per second (Gbps) - upload and download,Total,Lithuania,2021,78,,
ESTAT:ISOC_CBS(1.0),27/06/25 11:00:00,Annual,Percentage of households,More than 1 gigabit per second (Gbps) - upload and download,Total,Lithuania,2022,77.8,,
ESTAT:ISOC_CBS(1.0),27/06/25 11:00:00,Annual,Percentage of households,More than 1 gigabit per second (Gbps) - upload and download,Total,Lithuania,2023,78,,
ESTAT:ISOC_CBS(1.0),27/06/25 11:00:00,Annual,Percentage of households,More than 1 gigabit per second (Gbps) - upload and download,Total,Lithuania,2024,78.1,,
ESTAT:ISOC_CBS(1.0),27/06/25 11:00:00,Annual,Percentage of households,More than 1 gigabit per second (Gbps) - upload and download,Total,Luxembourg,2023,78.9,,
ESTAT:ISOC_CBS(1.0),27/06/25 11:00:00,Annual,Percentage of households,More than 1 gigabit per second (Gbps) - upload and download,Total,Luxembourg,2024,81.8,,
ESTAT:ISOC_CBS(1.0),27/06/25 11:00:00,Annual,Percentage of households,More than 1 gigabit per second (Gbps) - upload and download,Total,Latvia,2024,0,,
ESTAT:ISOC_CBS(1.0),27/06/25 11:00:00,Annual,Percentage of households,More than 1 gigabit per second (Gbps) - upload and download,Total,Malta,2021,0,,
ESTAT:ISOC_CBS(1.0),27/06/25 11:00:00,Annual,Percentage of households,More than 1 gigabit per second (Gbps) - upload and download,Total,Malta,2022,0,,
ESTAT:ISOC_CBS(1.0),27/06/25 11:00:00,Annual,Percentage of households,More than 1 gigabit per second (Gbps) - upload and download,Total,Malta,2023,0,,
ESTAT:ISOC_CBS(1.0),27/06/25 11:00:00,Annual,Percentage of households,More than 1 gigabit per second (Gbps) - upload and download,Total,Malta,2024,0,,
ESTAT:ISOC_CBS(1.0),27/06/25 11:00:00,Annual,Percentage of households,More than 1 gigabit per second (Gbps) - upload and download,Total,Netherlands,2021,19.3,,
ESTAT:ISOC_CBS(1.0),27/06/25 11:00:00,Annual,Percentage of households,More than 1 gigabit per second (Gbps) - upload and download,Total,Netherlands,2022,63.4,,
ESTAT:ISOC_CBS(1.0),27/06/25 11:00:00,Annual,Percentage of households,More than 1 gigabit per second (Gbps) - upload and download,Total,Netherlands,2023,78.4,,
ESTAT:ISOC_CBS(1.0),27/06/25 11:00:00,Annual,Percentage of households,More than 1 gigabit per second (Gbps) - upload and download,Total,Netherlands,2024,85.3,,
ESTAT:ISOC_CBS(1.0),27/06/25 11:00:00,Annual,Percentage of households,More than 1 gigabit per second (Gbps) - upload and download,Total,Norway,2021,73.6,,
ESTAT:ISOC_CBS(1.0),27/06/25 11:00:00,Annual,Percentage of households,More than 1 gigabit per second (Gbps) - upload and download,Total,Norway,2022,81.9,,
ESTAT:ISOC_CBS(1.0),27/06/25 11:00:00,Annual,Percentage of households,More than 1 gigabit per second (Gbps) - upload and download,Total,Norway,2023,87.2,,
ESTAT:ISOC_CBS(1.0),27/06/25 11:00:00,Annual,Percentage of households,More than 1 gigabit per second (Gbps) - upload and download,Total,Norway,2024,90.4,,
ESTAT:ISOC_CBS(1.0),27/06/25 11:00:00,Annual,Percentage of households,More than 1 gigabit per second (Gbps) - upload and download,Total,Poland,2023,45,,
ESTAT:ISOC_CBS(1.0),27/06/25 11:00:00,Annual,Percentage of households,More than 1 gigabit per second (Gbps) - upload and download,Total,Poland,2024,53,,
ESTAT:ISOC_CBS(1.0),27/06/25 11:00:00,Annual,Percentage of households,More than 1 gigabit per second (Gbps) - upload and download,Total,Romania,2021,0,,
ESTAT:ISOC_CBS(1.0),27/06/25 11:00:00,Annual,Percentage of households,More than 1 gigabit per second (Gbps) - upload and download,Total,Romania,2022,0,,
ESTAT:ISOC_CBS(1.0),27/06/25 11:00:00,Annual,Percentage of households,More than 1 gigabit per second (Gbps) - upload and download,Total,Romania,2023,0,,
ESTAT:ISOC_CBS(1.0),27/06/25 11:00:00,Annual,Percentage of households,More than 1 gigabit per second (Gbps) - upload and download,Total,Romania,2024,0,,
ESTAT:ISOC_CBS(1.0),27/06/25 11:00:00,Annual,Percentage of households,More than 1 gigabit per second (Gbps) - upload and download,Total,Sweden,2021,0,,
ESTAT:ISOC_CBS(1.0),27/06/25 11:00:00,Annual,Percentage of households,More than 1 gigabit per second (Gbps) - upload and download,Total,Sweden,2022,81.6,,
ESTAT:ISOC_CBS(1.0),27/06/25 11:00:00,Annual,Percentage of households,More than 1 gigabit per second (Gbps) - upload and download,Total,Sweden,2023,88.5,,
ESTAT:ISOC_CBS(1.0),27/06/25 11:00:00,Annual,Percentage of households,More than 1 gigabit per second (Gbps) - upload and download,Total,Sweden,2024,89.7,,
ESTAT:ISOC_CBS(1.0),27/06/25 11:00:00,Annual,Percentage of households,More than 1 gigabit per second (Gbps) - upload and download,Total,Slovenia,2021,0.9,,
ESTAT:ISOC_CBS(1.0),27/06/25 11:00:00,Annual,Percentage of households,More than 1 gigabit per second (Gbps) - upload and download,Total,Slovenia,2022,6.6,,
ESTAT:ISOC_CBS(1.0),27/06/25 11:00:00,Annual,Percentage of households,More than 1 gigabit per second (Gbps) - upload and download,Total,Slovenia,2023,10.9,,
ESTAT:ISOC_CBS(1.0),27/06/25 11:00:00,Annual,Percentage of households,More than 1 gigabit per second (Gbps) - upload and download,Total,Slovenia,2024,79.6,,
ESTAT:ISOC_CBS(1.0),27/06/25 11:00:00,Annual,Percentage of households,More than 100 megabits per second (Mbps),Total,Austria,2013,43.2,,
ESTAT:ISOC_CBS(1.0),27/06/25 11:00:00,Annual,Percentage of households,More than 100 megabits per second (Mbps),Total,Austria,2014,40.8,,
ESTAT:ISOC_CBS(1.0),27/06/25 11:00:00,Annual,Percentage of households,More than 100 megabits per second (Mbps),Total,Austria,2015,42.3,,
ESTAT:ISOC_CBS(1.0),27/06/25 11:00:00,Annual,Percentage of households,More than 100 megabits per second (Mbps),Total,Austria,2016,49.5,,
ESTAT:ISOC_CBS(1.0),27/06/25 11:00:00,Annual,Percentage of households,More than 100 megabits per second (Mbps),Total,Austria,2017,56.2,,
ESTAT:ISOC_CBS(1.0),27/06/25 11:00:00,Annual,Percentage of households,More than 100 megabits per second (Mbps),Total,Austria,2018,57.5,,
ESTAT:ISOC_CBS(1.0),27/06/25 11:00:00,Annual,Percentage of households,More than 100 megabits per second (Mbps),Total,Austria,2019,65.2,,
ESTAT:ISOC_CBS(1.0),27/06/25 11:00:00,Annual,Percentage of households,More than 100 megabits per second (Mbps),Total,Austria,2020,72.2,,
ESTAT:ISOC_CBS(1.0),27/06/25 11:00:00,Annual,Percentage of households,More than 100 megabits per second (Mbps),Total,Austria,2021,82.8,,
ESTAT:ISOC_CBS(1.0),27/06/25 11:00:00,Annual,Percentage of households,More than 100 megabits per second (Mbps),Total,Austria,2022,85.8,,
ESTAT:ISOC_CBS(1.0),27/06/25 11:00:00,Annual,Percentage of households,More than 100 megabits per second (Mbps),Total,Austria,2023,87.5,,
ESTAT:ISOC_CBS(1.0),27/06/25 11:00:00,Annual,Percentage of households,More than 100 megabits per second (Mbps),Total,Austria,2024,89.3,,
ESTAT:ISOC_CBS(1.0),27/06/25 11:00:00,Annual,Percentage of households,More than 100 megabits per second (Mbps),Total,Belgium,2013,91.9,,
ESTAT:ISOC_CBS(1.0),27/06/25 11:00:00,Annual,Percentage of households,More than 100 megabits per second (Mbps),Total,Belgium,2014,92.6,,
ESTAT:ISOC_CBS(1.0),27/06/25 11:00:00,Annual,Percentage of households,More than 100 megabits per second (Mbps),Total,Belgium,2015,93.1,,
ESTAT:ISOC_CBS(1.0),27/06/25 11:00:00,Annual,Percentage of households,More than 100 megabits per second (Mbps),Total,Belgium,2016,93.9,,
ESTAT:ISOC_CBS(1.0),27/06/25 11:00:00,Annual,Percentage of households,More than 100 megabits per second (Mbps),Total,Belgium,2017,94.2,,
ESTAT:ISOC_CBS(1.0),27/06/25 11:00:00,Annual,Percentage of households,More than 100 megabits per second (Mbps),Total,Belgium,2018,95.5,,
ESTAT:ISOC_CBS(1.0),27/06/25 11:00:00,Annual,Percentage of households,More than 100 megabits per second (Mbps),Total,Belgium,2019,96.5,,
ESTAT:ISOC_CBS(1.0),27/06/25 11:00:00,Annual,Percentage of households,More than 100 megabits per second (Mbps),Total,Belgium,2020,96.5,,
ESTAT:ISOC_CBS(1.0),27/06/25 11:00:00,Annual,Percentage of households,More than 100 megabits per second (Mbps),Total,Belgium,2021,97.2,,
ESTAT:ISOC_CBS(1.0),27/06/25 11:00:00,Annual,Percentage of households,More than 100 megabits per second (Mbps),Total,Belgium,2022,96.9,,
ESTAT:ISOC_CBS(1.0),27/06/25 11:00:00,Annual,Percentage of households,More than 100 megabits per second (Mbps),Total,Belgium,2023,96.9,,
ESTAT:ISOC_CBS(1.0),27/06/25 11:00:00,Annual,Percentage of households,More than 100 megabits per second (Mbps),Total,Belgium,2024,97.2,,
ESTAT:ISOC_CBS(1.0),27/06/25 11:00:00,Annual,Percentage of households,More than 100 megabits per second (Mbps),Total,Bulgaria,2013,2,,
ESTAT:ISOC_CBS(1.0),27/06/25 11:00:00,Annual,Percentage of households,More than 100 megabits per second (Mbps),Total,Bulgaria,2014,15.1,,
ESTAT:ISOC_CBS(1.0),27/06/25 11:00:00,Annual,Percentage of households,More than 100 megabits per second (Mbps),Total,Bulgaria,2015,15.7,,
ESTAT:ISOC_CBS(1.0),27/06/25 11:00:00,Annual,Percentage of households,More than 100 megabits per second (Mbps),Total,Bulgaria,2016,18.6,,
ESTAT:ISOC_CBS(1.0),27/06/25 11:00:00,Annual,Percentage of households,More than 100 megabits per second (Mbps),Total,Bulgaria,2017,30.7,,
ESTAT:ISOC_CBS(1.0),27/06/25 11:00:00,Annual,Percentage of households,More than 100 megabits per second (Mbps),Total,Bulgaria,2018,49,,
ESTAT:ISOC_CBS(1.0),27/06/25 11:00:00,Annual,Percentage of households,More than 100 megabits per second (Mbps),Total,Bulgaria,2019,68,,
ESTAT:ISOC_CBS(1.0),27/06/25 11:00:00,Annual,Percentage of households,More than 100 megabits per second (Mbps),Total,Bulgaria,2020,80.9,,
ESTAT:ISOC_CBS(1.0),27/06/25 11:00:00,Annual,Percentage of households,More than 100 megabits per second (Mbps),Total,Bulgaria,2021,89.4,,
ESTAT:ISOC_CBS(1.0),27/06/25 11:00:00,Annual,Percentage of households,More than 100 megabits per second (Mbps),Total,Bulgaria,2022,91.9,,
ESTAT:ISOC_CBS(1.0),27/06/25 11:00:00,Annual,Percentage of households,More than 100 megabits per second (Mbps),Total,Bulgaria,2023,93.6,,
ESTAT:ISOC_CBS(1.0),27/06/25 11:00:00,Annual,Percentage of households,More than 100 megabits per second (Mbps),Total,Bulgaria,2024,94.5,,
ESTAT:ISOC_CBS(1.0),27/06/25 11:00:00,Annual,Percentage of households,More than 100 megabits per second (Mbps),Total,Switzerland,2013,97.4,,
ESTAT:ISOC_CBS(1.0),27/06/25 11:00:00,Annual,Percentage of households,More than 100 megabits per second (Mbps),Total,Switzerland,2014,98.3,,
ESTAT:ISOC_CBS(1.0),27/06/25 11:00:00,Annual,Percentage of households,More than 100 megabits per second (Mbps),Total,Switzerland,2015,98.4,,
ESTAT:ISOC_CBS(1.0),27/06/25 11:00:00,Annual,Percentage of households,More than 100 megabits per second (Mbps),Total,Switzerland,2016,98.5,,
ESTAT:ISOC_CBS(1.0),27/06/25 11:00:00,Annual,Percentage of households,More than 100 megabits per second (Mbps),Total,Switzerland,2017,98.5,,
ESTAT:ISOC_CBS(1.0),27/06/25 11:00:00,Annual,Percentage of households,More than 100 megabits per second (Mbps),Total,Switzerland,2018,98.5,,
ESTAT:ISOC_CBS(1.0),27/06/25 11:00:00,Annual,Percentage of households,More than 100 megabits per second (Mbps),Total,Switzerland,2019,98.6,,
ESTAT:ISOC_CBS(1.0),27/06/25 11:00:00,Annual,Percentage of households,More than 100 megabits per second (Mbps),Total,Switzerland,2020,98.6,,
ESTAT:ISOC_CBS(1.0),27/06/25 11:00:00,Annual,Percentage of households,More than 100 megabits per second (Mbps),Total,Switzerland,2021,98.6,,
ESTAT:ISOC_CBS(1.0),27/06/25 11:00:00,Annual,Percentage of households,More than 100 megabits per second (Mbps),Total,Switzerland,2022,98.6,,
ESTAT:ISOC_CBS(1.0),27/06/25 11:00:00,Annual,Percentage of households,More than 100 megabits per second (Mbps),Total,Switzerland,2023,98.6,,
ESTAT:ISOC_CBS(1.0),27/06/25 11:00:00,Annual,Percentage of households,More than 100 megabits per second (Mbps),Total,Cyprus,2013,43.7,,
ESTAT:ISOC_CBS(1.0),27/06/25 11:00:00,Annual,Percentage of households,More than 100 megabits per second (Mbps),Total,Cyprus,2014,44.1,,
ESTAT:ISOC_CBS(1.0),27/06/25 11:00:00,Annual,Percentage of households,More than 100 megabits per second (Mbps),Total,Cyprus,2015,44.6,,
ESTAT:ISOC_CBS(1.0),27/06/25 11:00:00,Annual,Percentage of households,More than 100 megabits per second (Mbps),Total,Cyprus,2016,44.8,,
ESTAT:ISOC_CBS(1.0),27/06/25 11:00:00,Annual,Percentage of households,More than 100 megabits per second (Mbps),Total,Cyprus,2017,45,,
ESTAT:ISOC_CBS(1.0),27/06/25 11:00:00,Annual,Percentage of households,More than 100 megabits per second (Mbps),Total,Cyprus,2018,62.9,,
ESTAT:ISOC_CBS(1.0),27/06/25 11:00:00,Annual,Percentage of households,More than 100 megabits per second (Mbps),Total,Cyprus,2019,71,,
ESTAT:ISOC_CBS(1.0),27/06/25 11:00:00,Annual,Percentage of households,More than 100 megabits per second (Mbps),Total,Cyprus,2020,78.9,,
ESTAT:ISOC_CBS(1.0),27/06/25 11:00:00,Annual,Percentage of households,More than 100 megabits per second (Mbps),Total,Cyprus,2021,82.9,,
ESTAT:ISOC_CBS(1.0),27/06/25 11:00:00,Annual,Percentage of households,More than 100 megabits per second (Mbps),Total,Cyprus,2022,86.9,,
ESTAT:ISOC_CBS(1.0),27/06/25 11:00:00,Annual,Percentage of households,More than 100 megabits per second (Mbps),Total,Cyprus,2023,92.5,,
ESTAT:ISOC_CBS(1.0),27/06/25 11:00:00,Annual,Percentage of households,More than 100 megabits per second (Mbps),Total,Cyprus,2024,96.5,,
ESTAT:ISOC_CBS(1.0),27/06/25 11:00:00,Annual,Percentage of households,More than 100 megabits per second (Mbps),Total,Czechia,2013,38.6,,
ESTAT:ISOC_CBS(1.0),27/06/25 11:00:00,Annual,Percentage of households,More than 100 megabits per second (Mbps),Total,Czechia,2014,39.4,,
ESTAT:ISOC_CBS(1.0),27/06/25 11:00:00,Annual,Percentage of households,More than 100 megabits per second (Mbps),Total,Czechia,2015,43.3,,
ESTAT:ISOC_CBS(1.0),27/06/25 11:00:00,Annual,Percentage of households,More than 100 megabits per second (Mbps),Total,Czechia,2016,44.5,,
ESTAT:ISOC_CBS(1.0),27/06/25 11:00:00,Annual,Percentage of households,More than 100 megabits per second (Mbps),Total,Czechia,2017,55.9,,
ESTAT:ISOC_CBS(1.0),27/06/25 11:00:00,Annual,Percentage of households,More than 100 megabits per second (Mbps),Total,Czechia,2018,58.2,,
ESTAT:ISOC_CBS(1.0),27/06/25 11:00:00,Annual,Percentage of households,More than 100 megabits per second (Mbps),Total,Czechia,2019,75,,
ESTAT:ISOC_CBS(1.0),27/06/25 11:00:00,Annual,Percentage of households,More than 100 megabits per second (Mbps),Total,Czechia,2020,86.4,,
ESTAT:ISOC_CBS(1.0),27/06/25 11:00:00,Annual,Percentage of households,More than 100 megabits per second (Mbps),Total,Czechia,2021,89.2,,
ESTAT:ISOC_CBS(1.0),27/06/25 11:00:00,Annual,Percentage of households,More than 100 megabits per second (Mbps),Total,Czechia,2022,90.2,,
ESTAT:ISOC_CBS(1.0),27/06/25 11:00:00,Annual,Percentage of households,More than 100 megabits per second (Mbps),Total,Czechia,2023,91.1,,
ESTAT:ISOC_CBS(1.0),27/06/25 11:00:00,Annual,Percentage of households,More than 100 megabits per second (Mbps),Total,Czechia,2024,89.2,,
ESTAT:ISOC_CBS(1.0),27/06/25 11:00:00,Annual,Percentage of households,More than 100 megabits per second (Mbps),Total,Germany,2013,56.4,,
ESTAT:ISOC_CBS(1.0),27/06/25 11:00:00,Annual,Percentage of households,More than 100 megabits per second (Mbps),Total,Germany,2014,62.1,,
ESTAT:ISOC_CBS(1.0),27/06/25 11:00:00,Annual,Percentage of households,More than 100 megabits per second (Mbps),Total,Germany,2015,63.5,,
ESTAT:ISOC_CBS(1.0),27/06/25 11:00:00,Annual,Percentage of households,More than 100 megabits per second (Mbps),Total,Germany,2016,64.9,,
ESTAT:ISOC_CBS(1.0),27/06/25 11:00:00,Annual,Percentage of households,More than 100 megabits per second (Mbps),Total,Germany,2017,65.4,,
ESTAT:ISOC_CBS(1.0),27/06/25 11:00:00,Annual,Percentage of households,More than 100 megabits per second (Mbps),Total,Germany,2018,66.3,,
ESTAT:ISOC_CBS(1.0),27/06/25 11:00:00,Annual,Percentage of households,More than 100 megabits per second (Mbps),Total,Germany,2019,81.8,,
ESTAT:ISOC_CBS(1.0),27/06/25 11:00:00,Annual,Percentage of households,More than 100 megabits per second (Mbps),Total,Germany,2020,85.7,,
ESTAT:ISOC_CBS(1.0),27/06/25 11:00:00,Annual,Percentage of households,More than 100 megabits per second (Mbps),Total,Germany,2021,89.6,,
ESTAT:ISOC_CBS(1.0),27/06/25 11:00:00,Annual,Percentage of households,More than 100 megabits per second (Mbps),Total,Germany,2022,91,,
ESTAT:ISOC_CBS(1.0),27/06/25 11:00:00,Annual,Percentage of households,More than 100 megabits per second (Mbps),Total,Germany,2023,92.9,,
ESTAT:ISOC_CBS(1.0),27/06/25 11:00:00,Annual,Percentage of households,More than 100 megabits per second (Mbps),Total,Germany,2024,93.7,,
ESTAT:ISOC_CBS(1.0),27/06/25 11:00:00,Annual,Percentage of households,More than 100 megabits per second (Mbps),Total,Denmark,2013,46.8,,
ESTAT:ISOC_CBS(1.0),27/06/25 11:00:00,Annual,Percentage of households,More than 100 megabits per second (Mbps),Total,Denmark,2014,85,,
ESTAT:ISOC_CBS(1.0),27/06/25 11:00:00,Annual,Percentage of households,More than 100 megabits per second (Mbps),Total,Denmark,2015,87,,
ESTAT:ISOC_CBS(1.0),27/06/25 11:00:00,Annual,Percentage of households,More than 100 megabits per second (Mbps),Total,Denmark,2016,88.9,,
